date,country,department,municipality,prob_dead_animals_0,prob_dead_animals_1,dead_animals
2018-01-31,Senegal,Louga,Arrondissement de Coki,0.9420099330581352,0.0579900669418649,0
2018-01-31,Senegal,Podor,Arrondissement de Gamadji Saré,0.9282365190956774,0.0717634809043225,0
2018-01-31,Senegal,Diourbel,Arrondissement de Ndindy,0.8498700930474026,0.1501299069525974,0
2018-01-31,Senegal,Dakar,Arrondissement de Dakar-Plateau,0.794129568355234,0.205870431644766,0
2018-01-31,Senegal,Foundiougne,Arrondissement de Djilor,0.9405853145844714,0.0594146854155286,0
2018-01-31,Senegal,Dakar,Arrondissement de Dakar-Plateau,0.794129568355234,0.205870431644766,0
2018-01-31,Senegal,Rufisque,Arrondissement de Sangalkam,0.8531660005714583,0.1468339994285417,0
2018-01-31,Senegal,Podor,Arrondissement de Thillé Boubacar,0.867504262383145,0.1324957376168549,0
2018-01-31,Senegal,Nioro du Rip,Arrondissement de Paoskoto,0.9201221490913312,0.0798778509086687,0
2018-01-31,Senegal,Linguère,Arrondissement de Barkédji,0.8702660700827177,0.1297339299172823,0
2018-01-31,Senegal,Bignona,Arrondissement de Kataba 1,0.8608776373203331,0.1391223626796668,0
2018-01-31,Senegal,Rufisque,Arrondissement de Diamniadio,0.9214292564161858,0.0785707435838142,0
2018-01-31,Senegal,Thiès,Arrondissement de Ndiéyené Sirah,0.916772210380268,0.0832277896197319,0
2018-01-31,Senegal,Linguère,Arrondissement de Dodji,0.8790975629636829,0.1209024370363171,0
2018-01-31,Senegal,Goudomp,Arrondissement de Karantaba,0.914181016781745,0.085818983218255,0
2018-01-31,Senegal,Goudiry,Arrondissement de Bala,0.9124071160989382,0.0875928839010618,0
2018-01-31,Senegal,Bakel,Arrondissement de Moudéry,0.9298688785495284,0.0701311214504715,0
2018-01-31,Senegal,Mbour,Arrondissement de Séssène,0.9402702773387114,0.0597297226612886,0
2018-01-31,Senegal,Gossas,Arrondissement de Colobane,0.8125400049943869,0.187459995005613,0
2018-01-31,Senegal,Thiès,Arrondissement de Ngoudiane,0.9244768253294846,0.0755231746705153,0
2018-01-31,Senegal,Nioro du Rip,Arrondissement de Médina Sabakh,0.914397773892546,0.085602226107454,0
2018-01-31,Senegal,Vélingara,Arrondissement de Saré Coly Sallé,0.9253314666007612,0.0746685333992387,0
2018-01-31,Senegal,Bakel,Arrondissement de Bélé,0.862993044920249,0.137006955079751,0
2018-01-31,Senegal,Malème Hodar,Arrondissement de Sagna,0.8849044094771985,0.1150955905228014,0
2018-01-31,Senegal,Louga,Arrondissement de Keur Momar Sarr,0.9357726111623,0.0642273888377,0
2018-01-31,Senegal,Tivaouane,Arrondissement de Mérina Dakhar,0.9084774420140952,0.0915225579859048,0
2018-01-31,Senegal,Salémata,Arrondissement de Dar Salam,0.9113230137110186,0.0886769862889813,0
2018-01-31,Senegal,Goudiry,Arrondissement de Koulor,0.9451663155620416,0.0548336844379583,0
2018-01-31,Senegal,Ziguinchor,Arrondissement de Nyassia,0.9569050293279688,0.0430949706720311,0
2018-01-31,Senegal,Fatick,Arrondissement de Niakhar,0.8322483431214053,0.1677516568785947,0
2018-01-31,Senegal,Fatick,Arrondissement de Diakhao,0.811946005124222,0.1880539948757779,0
2018-01-31,Senegal,Koungheul,Arrondissement de Missirah Wadène,0.921893212699892,0.078106787300108,0
2018-01-31,Senegal,Bignona,Arrondissement de Tendouck,0.8644362839547912,0.1355637160452087,0
2018-01-31,Senegal,Kolda,Arrondissement de Saré Bidji,0.9026818713403276,0.0973181286596724,0
2018-01-31,Senegal,Malème Hodar,Arrondissement de Darou Minam 2,0.8680676696004055,0.1319323303995944,0
2018-01-31,Senegal,Guinguinéo,Arrondissement de Mbadakhoune,0.9685902148290234,0.0314097851709765,0
2018-01-31,Senegal,Mbour,Arrondissement de Fissel,0.916772210380268,0.0832277896197319,0
2018-01-31,Senegal,Louga,Arrondissement de Sakal,0.8875931882601773,0.1124068117398227,0
2018-01-31,Senegal,Oussouye,Arrondissement de Kabrousse,0.8898237741271622,0.1101762258728378,0
2018-01-31,Senegal,Louga,Arrondissement de Mbédiène,0.9358060391293526,0.0641939608706474,0
2018-01-31,Senegal,Rufisque,Arrondissement de Jaxaay,0.9198477430941436,0.0801522569058562,0
2018-01-31,Senegal,Rufisque,Arrondissement de Rufisque,0.916010787604962,0.0839892123950379,0
2018-01-31,Senegal,Matam,Arrondissement de Ogo,0.916815422041008,0.0831845779589918,0
2018-01-31,Senegal,Koupentoum,Arrondissement de Bamba Thialène,0.9137657810312306,0.0862342189687694,0
2018-01-31,Senegal,Kébémer,Arrondissement de Ndande,0.9645772201512944,0.0354227798487056,0
2018-01-31,Senegal,Matam,Arrondissement de Agnam Civol,0.7733040735652189,0.2266959264347811,0
2018-01-31,Senegal,Bounkiling,Arrondissement de Bona,0.9000689635110143,0.0999310364889856,0
2018-01-31,Senegal,Tivaouane,Arrondissement de Niakhène,0.8328814214802726,0.1671185785197274,0
2018-01-31,Senegal,Saraya,Arrondissement de Sabodala,0.9011332902787924,0.0988667097212074,0
2018-01-31,Senegal,Kébémer,Arrondissement de Darou Mousty,0.8989459268290259,0.1010540731709741,0
2018-01-31,Senegal,Médina Yoro Foula,Arrondissement de Ndorna,0.919966717537217,0.080033282462783,0
2018-01-31,Senegal,Salémata,Arrondissement de Dakateli,0.9162397033637196,0.0837602966362805,0
2018-01-31,Senegal,Mbacké,Arrondissement de Ndame,0.8227011485747089,0.1772988514252911,0
2018-01-31,Senegal,Guinguinéo,Arrondissement de Nguélou,0.8875027837836593,0.1124972162163407,0
2018-01-31,Senegal,Tivaouane,Arrondissement de Pambal,0.8242906482155353,0.1757093517844646,0
2018-01-31,Senegal,Kanel,Arrondissement de Wouro Sidy,0.9263907211221768,0.073609278877823,0
2018-01-31,Senegal,Ranérou Ferlo,Arrondissement de Vélingara,0.8623729113197709,0.137627088680229,0
2018-01-31,Senegal,Gossas,Arrondissement de Ouadiour,0.8665381260654355,0.1334618739345645,0
2018-01-31,Senegal,Bignona,Arrondissement de Tenghory,0.855683165157235,0.144316834842765,0
2018-01-31,Senegal,Sédhiou,Arrondissement de Djibabouya,0.8744884499159811,0.1255115500840189,0
2018-01-31,Senegal,Saint-Louis,Arrondissement de Rao,0.8976883700490045,0.1023116299509954,0
2018-01-31,Senegal,Bakel,Arrondissement de Kéniéba,0.9028374926297508,0.0971625073702492,0
2018-01-31,Senegal,Tivaouane,Arrondissement de Méouane,0.9336997049522558,0.0663002950477441,0
2018-01-31,Senegal,Sédhiou,Arrondissement de Djiredji,0.8365270108639216,0.1634729891360784,0
2018-01-31,Senegal,Médina Yoro Foula,Arrondissement de Fafacourou,0.9132363794478864,0.0867636205521137,0
2018-01-31,Senegal,Mbacké,Arrondissement de Kael,0.8125400049943869,0.187459995005613,0
2018-01-31,Senegal,Goudomp,Arrondissement de Simbandi Brassou,0.9123053959359568,0.0876946040640433,0
2018-01-31,Senegal,Kédougou,Arrondissement de Bandafassi,0.8941878256589593,0.1058121743410407,0
2018-01-31,Senegal,Kolda,Arrondissement de Dioulacolon,0.897724004326949,0.102275995673051,0
2018-01-31,Senegal,Guédiawaye,Arrondissement de Sam Notaire,0.8655710653615962,0.1344289346384038,0
2018-01-31,Senegal,Guédiawaye,Arrondissement de Wakhinane Nimzatt,0.9252983689656804,0.0747016310343196,0
2018-01-31,Senegal,Tambacounda,Arrondissement de Koussanar,0.9280228390762748,0.0719771609237251,0
2018-01-31,Senegal,Pikine,Arrondissement de Malika,0.9417393610303012,0.0582606389696986,0
2018-01-31,Senegal,Kaolack,Arrondissement de Koumbal,0.9205319076323092,0.0794680923676906,0
2018-01-31,Senegal,Podor,Arrondissement de Cas-Cas,0.8961493435485197,0.1038506564514803,0
2018-01-31,Senegal,Pikine,Arrondissement de Pikine-Dagoudane,0.8135812543668289,0.186418745633171,0
2018-01-31,Senegal,Goudiry,Arrondissement de Dianké Makha,0.9124071160989382,0.0875928839010618,0
2018-01-31,Senegal,Thiès,Arrondissement de Touba Toul,0.907601035665608,0.0923989643343919,0
2018-01-31,Senegal,Mbour,Arrondissement de Sindia,0.9248213057472534,0.0751786942527465,0
2018-01-31,Senegal,Dagana,Arrondissement de Mbane,0.861497330690608,0.138502669309392,0
2018-01-31,Senegal,Podor,Arrondissement de Saldé,0.8917140739822726,0.1082859260177273,0
2018-01-31,Senegal,Kaffrine,Arrondissement de Katakel,0.8902131493285592,0.1097868506714407,0
2018-01-31,Senegal,Koungheul,Arrondissement de Lour Escale,0.921893212699892,0.078106787300108,0
2018-01-31,Senegal,Sédhiou,Arrondissement de Diendé,0.857370634378259,0.142629365621741,0
2018-01-31,Senegal,Kaffrine,Arrondissement de Gniby,0.9507755039131148,0.0492244960868852,0
2018-01-31,Senegal,Kédougou,Arrondissement de Fongolembi,0.9320065428515414,0.0679934571484586,0
2018-01-31,Senegal,Koupentoum,Arrondissement de Kouthiaba Wolof,0.9190129134040056,0.0809870865959943,0
2018-01-31,Senegal,Médina Yoro Foula,Arrondissement de Niaming,0.9132363794478864,0.0867636205521137,0
2018-01-31,Senegal,Pikine,Arrondissement de Yeumbeul,0.8856433016231667,0.1143566983768332,0
2018-01-31,Senegal,Bounkiling,Arrondissement de Diaroumé,0.8660188672633649,0.1339811327366351,0
2018-01-31,Senegal,Bignona,Arrondissement de Sindian,0.922239378354389,0.077760621645611,0
2018-01-31,Senegal,Ziguinchor,Arrondissement de Niaguis,0.9552792555426504,0.0447207444573497,0
2018-01-31,Senegal,Dakar,Arrondissement des Parcelles Assainies,0.8655710653615962,0.1344289346384038,0
2018-01-31,Senegal,Oussouye,Arrondissement de Loudia Ouoloff,0.9194084936049872,0.0805915063950126,0
2018-01-31,Senegal,Bounkiling,Arrondissement de Boghal,0.8660188672633649,0.1339811327366351,0
2018-01-31,Senegal,Linguère,Arrondissement de Yang-Yang,0.907500866417116,0.0924991335828839,0
2018-01-31,Senegal,Thiès,Arrondissement de Thiénaba,0.9335005429313504,0.0664994570686496,0
2018-01-31,Senegal,Kébémer,Arrondissement de Sagatta Gueth,0.9284432721249642,0.0715567278750357,0
2018-01-31,Senegal,Diourbel,Arrondissement de Ndoulo,0.7957702647357604,0.2042297352642396,0
2018-01-31,Senegal,Kaolack,Arrondissement de Ndiédieng,0.9341089625592794,0.0658910374407205,0
2018-01-31,Senegal,Fatick,Arrondissement de Tattaguine,0.8855915823766464,0.1144084176233536,0
2018-01-31,Senegal,Dakar,Arrondissement des Almadies,0.8739614360876496,0.1260385639123503,0
2018-01-31,Senegal,Tambacounda,Arrondissement de Makacolibantang,0.8771891125153889,0.1228108874846111,0
2018-01-31,Senegal,Goudiry,Arrondissement de Boynguel Bamba,0.9194976273120272,0.0805023726879728,0
2018-01-31,Senegal,Bambey,Arrondissement de Baba Garage,0.8981795197532948,0.1018204802467051,0
2018-01-31,Senegal,Koungheul,Arrondissement de Ida Mouride,0.916503840346573,0.083496159653427,0
2018-01-31,Senegal,Vélingara,Arrondissement de Bonconto,0.907348388959205,0.092651611040795,0
2018-01-31,Senegal,Foundiougne,Arrondissement de Niodior,0.913249694066083,0.0867503059339169,0
2018-01-31,Senegal,Saraya,Arrondissement de Bembou,0.9172873527873032,0.0827126472126967,0
2018-01-31,Senegal,Linguère,Arrondissement de Sagatta Djoloff,0.8236860545344779,0.1763139454655221,0
2018-01-31,Senegal,Pikine,Arrondissement de Thiaroye,0.8725711751487987,0.1274288248512013,0
2018-01-31,Senegal,Kanel,Arrondissement de Orkadiere,0.860759073027252,0.139240926972748,0
2018-01-31,Senegal,Goudomp,Arrondissement de Djibanar,0.9080575071167007,0.0919424928832993,0
2018-01-31,Senegal,Dakar,Arrondissement de Grand Dakar,0.8379497130590308,0.1620502869409693,0
2018-01-31,Senegal,Bambey,Arrondissement de Lambaye,0.8809508871306709,0.119049112869329,0
2018-01-31,Senegal,Dakar,Arrondissement de Dakar-Plateau,0.794129568355234,0.205870431644766,0
2018-01-31,Senegal,Fatick,Arrondissement de Fimela,0.9391338578540324,0.0608661421459675,0
2018-01-31,Senegal,Dakar,Arrondissement de Dakar-Plateau,0.794129568355234,0.205870431644766,0
2018-01-31,Senegal,Thiès,Arrondissement de Notto,0.9425776857317234,0.0574223142682766,0
2018-01-31,Senegal,Thiès,Arrondissement de Keur Moussa,0.9162643676236976,0.0837356323763024,0
2018-01-31,Senegal,Rufisque,Arrondissement de Bambylor,0.8670094714688866,0.1329905285311134,0
2018-01-31,Senegal,Birkilane,Arrondissement de Mabo,0.922673008558323,0.077326991441677,0
2018-01-31,Senegal,Dagana,Arrondissement de Ndiaye,0.8505370719226337,0.1494629280773662,0
2018-01-31,Senegal,Birkilane,Arrondissement de Keur Mboucki,0.9297056211400756,0.0702943788599244,0
2018-01-31,Senegal,Kaolack,Arrondissement de Sibassor,0.9268336246805436,0.0731663753194564,0
2018-01-31,Senegal,Bambey,Arrondissement de Ngoye,0.8809508871306709,0.119049112869329,0
2018-01-31,Senegal,Kolda,Arrondissement de Mampatim,0.9103554016632596,0.0896445983367405,0
2018-01-31,Senegal,Foundiougne,Arrondissement de Toubacouta,0.8737411132992048,0.1262588867007952,0
2018-01-31,Senegal,Tambacounda,Arrondissement de Missirah,0.9162695956344862,0.0837304043655138,0
2018-01-31,Senegal,Nioro du Rip,Arrondissement de Wack Ngouna,0.9361744756227972,0.0638255243772026,0
2018-01-31,Senegal,Vélingara,Arrondissement de Pakour,0.9045651947966014,0.0954348052033986,0
2018-01-31,Senegal,Mbacké,Arrondissement de Taïf,0.8395106668570149,0.160489333142985,0
2018-02-28,Senegal,Diourbel,Arrondissement de Ndindy,0.8540764524134628,0.1459235475865372,0
2018-02-28,Senegal,Podor,Arrondissement de Saldé,0.8344425393402121,0.1655574606597879,0
2018-02-28,Senegal,Saraya,Arrondissement de Sabodala,0.941273904586261,0.058726095413739,0
2018-02-28,Senegal,Fatick,Arrondissement de Tattaguine,0.8477437755548187,0.1522562244451813,0
2018-02-28,Senegal,Vélingara,Arrondissement de Pakour,0.9376676043181342,0.0623323956818657,0
2018-02-28,Senegal,Fatick,Arrondissement de Niakhar,0.7734606112641786,0.2265393887358213,0
2018-02-28,Senegal,Diourbel,Arrondissement de Ndoulo,0.8616990295288884,0.1383009704711115,0
2018-02-28,Senegal,Kolda,Arrondissement de Saré Bidji,0.9448687927904288,0.0551312072095711,0
2018-02-28,Senegal,Rufisque,Arrondissement de Jaxaay,0.9530989063481764,0.0469010936518237,0
2018-02-28,Senegal,Kébémer,Arrondissement de Ndande,0.9530018320344108,0.046998167965589,0
2018-02-28,Senegal,Gossas,Arrondissement de Ouadiour,0.7677410731015111,0.2322589268984888,0
2018-02-28,Senegal,Kébémer,Arrondissement de Darou Mousty,0.9199294684041148,0.080070531595885,0
2018-02-28,Senegal,Linguère,Arrondissement de Barkédji,0.7955717048886566,0.2044282951113433,0
2018-02-28,Senegal,Dakar,Arrondissement de Dakar-Plateau,0.8012366469770023,0.1987633530229977,0
2018-02-28,Senegal,Koupentoum,Arrondissement de Bamba Thialène,0.9399867150815344,0.0600132849184654,0
2018-02-28,Senegal,Gossas,Arrondissement de Colobane,0.7306173706473724,0.2693826293526276,0
2018-02-28,Senegal,Vélingara,Arrondissement de Saré Coly Sallé,0.9399867150815344,0.0600132849184654,0
2018-02-28,Senegal,Fatick,Arrondissement de Diakhao,0.7072862753827592,0.2927137246172407,0
2018-02-28,Senegal,Rufisque,Arrondissement de Diamniadio,0.9132062802271924,0.0867937197728075,0
2018-02-28,Senegal,Linguère,Arrondissement de Sagatta Djoloff,0.8744803401454277,0.1255196598545722,0
2018-02-28,Senegal,Mbacké,Arrondissement de Ndame,0.8540764524134628,0.1459235475865372,0
2018-02-28,Senegal,Pikine,Arrondissement de Pikine-Dagoudane,0.7261569903029206,0.2738430096970793,0
2018-02-28,Senegal,Kolda,Arrondissement de Dioulacolon,0.934225386647837,0.0657746133521629,0
2018-02-28,Senegal,Mbacké,Arrondissement de Kael,0.7306173706473724,0.2693826293526276,0
2018-02-28,Senegal,Bakel,Arrondissement de Kéniéba,0.9029357236305984,0.0970642763694016,0
2018-02-28,Senegal,Rufisque,Arrondissement de Rufisque,0.9268516282979172,0.0731483717020826,0
2018-02-28,Senegal,Koupentoum,Arrondissement de Kouthiaba Wolof,0.934674506498958,0.065325493501042,0
2018-02-28,Senegal,Kébémer,Arrondissement de Sagatta Gueth,0.9638781821269504,0.0361218178730494,0
2018-02-28,Senegal,Oussouye,Arrondissement de Loudia Ouoloff,0.9582392523336034,0.0417607476663966,0
2018-02-28,Senegal,Pikine,Arrondissement de Thiaroye,0.7783064363089209,0.2216935636910791,0
2018-02-28,Senegal,Kolda,Arrondissement de Mampatim,0.9407277254930464,0.0592722745069535,0
2018-02-28,Senegal,Mbacké,Arrondissement de Taïf,0.7959184061067254,0.2040815938932746,0
2018-02-28,Senegal,Podor,Arrondissement de Thillé Boubacar,0.8734403227223059,0.1265596772776941,0
2018-02-28,Senegal,Podor,Arrondissement de Cas-Cas,0.9207153623233312,0.0792846376766689,0
2018-02-28,Senegal,Goudiry,Arrondissement de Bala,0.9253171716866933,0.0746828283133067,0
2018-02-28,Senegal,Linguère,Arrondissement de Dodji,0.9049312871188666,0.0950687128811334,0
2018-02-28,Senegal,Bakel,Arrondissement de Moudéry,0.91165589760697,0.0883441023930301,0
2018-02-28,Senegal,Thiès,Arrondissement de Ngoudiane,0.9151980809401388,0.0848019190598613,0
2018-02-28,Senegal,Oussouye,Arrondissement de Kabrousse,0.8897108746723148,0.1102891253276852,0
2018-02-28,Senegal,Louga,Arrondissement de Keur Momar Sarr,0.907938639571292,0.092061360428708,0
2018-02-28,Senegal,Ziguinchor,Arrondissement de Nyassia,0.9444254434737922,0.0555745565262077,0
2018-02-28,Senegal,Louga,Arrondissement de Mbédiène,0.963767197941195,0.0362328020588049,0
2018-02-28,Senegal,Bounkiling,Arrondissement de Bona,0.8875295613128068,0.1124704386871932,0
2018-02-28,Senegal,Guinguinéo,Arrondissement de Mbadakhoune,0.9247205569910292,0.0752794430089706,0
2018-02-28,Senegal,Guinguinéo,Arrondissement de Nguélou,0.8520889760626608,0.1479110239373392,0
2018-02-28,Senegal,Saint-Louis,Arrondissement de Rao,0.8719976997514793,0.1280023002485206,0
2018-02-28,Senegal,Guédiawaye,Arrondissement de Wakhinane Nimzatt,0.9190895305978072,0.0809104694021927,0
2018-02-28,Senegal,Médina Yoro Foula,Arrondissement de Fafacourou,0.94293991112999,0.0570600888700099,0
2018-02-28,Senegal,Goudiry,Arrondissement de Dianké Makha,0.9207533081197058,0.0792466918802941,0
2018-02-28,Senegal,Goudomp,Arrondissement de Simbandi Brassou,0.9351556024221,0.0648443975779,0
2018-02-28,Senegal,Guédiawaye,Arrondissement de Sam Notaire,0.7666737032916859,0.233326296708314,0
2018-02-28,Senegal,Kaolack,Arrondissement de Koumbal,0.9328886091133214,0.0671113908866785,0
2018-02-28,Senegal,Thiès,Arrondissement de Touba Toul,0.8958494026296974,0.1041505973703026,0
2018-02-28,Senegal,Louga,Arrondissement de Sakal,0.9565310643186306,0.0434689356813694,0
2018-02-28,Senegal,Pikine,Arrondissement de Yeumbeul,0.8247513313326487,0.1752486686673513,0
2018-02-28,Senegal,Ziguinchor,Arrondissement de Niaguis,0.958184912831498,0.0418150871685021,0
2018-02-28,Senegal,Kaolack,Arrondissement de Ndiédieng,0.9367662106919058,0.0632337893080941,0
2018-02-28,Senegal,Thiès,Arrondissement de Ndiéyené Sirah,0.8847069816800743,0.1152930183199256,0
2018-02-28,Senegal,Linguère,Arrondissement de Yang-Yang,0.9211700816729528,0.0788299183270472,0
2018-02-28,Senegal,Foundiougne,Arrondissement de Niodior,0.8896836398335293,0.1103163601664707,0
2018-02-28,Senegal,Thiès,Arrondissement de Thiénaba,0.9431143198946926,0.0568856801053073,0
2018-02-28,Senegal,Kanel,Arrondissement de Orkadiere,0.8876826697430845,0.1123173302569155,0
2018-02-28,Senegal,Rufisque,Arrondissement de Bambylor,0.7657355848160217,0.2342644151839783,0
2018-02-28,Senegal,Koungheul,Arrondissement de Ida Mouride,0.9376676043181342,0.0623323956818657,0
2018-02-28,Senegal,Kaolack,Arrondissement de Sibassor,0.9145455348246364,0.0854544651753635,0
2018-02-28,Senegal,Nioro du Rip,Arrondissement de Wack Ngouna,0.9492252003047366,0.0507747996952634,0
2018-02-28,Senegal,Podor,Arrondissement de Gamadji Saré,0.8916343133993216,0.1083656866006783,0
2018-02-28,Senegal,Louga,Arrondissement de Coki,0.9501201946549872,0.0498798053450127,0
2018-02-28,Senegal,Foundiougne,Arrondissement de Djilor,0.9193882381193602,0.0806117618806397,0
2018-02-28,Senegal,Rufisque,Arrondissement de Sangalkam,0.7657355848160217,0.2342644151839783,0
2018-02-28,Senegal,Nioro du Rip,Arrondissement de Paoskoto,0.9407077962121664,0.0592922037878335,0
2018-02-28,Senegal,Bignona,Arrondissement de Kataba 1,0.939144984142636,0.0608550158573638,0
2018-02-28,Senegal,Malème Hodar,Arrondissement de Sagna,0.9109262202918889,0.0890737797081112,0
2018-02-28,Senegal,Goudomp,Arrondissement de Karantaba,0.936663916355135,0.0633360836448649,0
2018-02-28,Senegal,Bakel,Arrondissement de Bélé,0.854854526473273,0.145145473526727,0
2018-02-28,Senegal,Mbour,Arrondissement de Séssène,0.9066056778889694,0.0933943221110306,0
2018-02-28,Senegal,Nioro du Rip,Arrondissement de Médina Sabakh,0.9296333572418648,0.0703666427581351,0
2018-02-28,Senegal,Tivaouane,Arrondissement de Mérina Dakhar,0.8399285500181896,0.1600714499818104,0
2018-02-28,Senegal,Salémata,Arrondissement de Dar Salam,0.922829181987351,0.077170818012649,0
2018-02-28,Senegal,Koungheul,Arrondissement de Missirah Wadène,0.9376676043181342,0.0623323956818657,0
2018-02-28,Senegal,Goudiry,Arrondissement de Koulor,0.9534001455067608,0.046599854493239,0
2018-02-28,Senegal,Bignona,Arrondissement de Tendouck,0.9484589520988832,0.0515410479011167,0
2018-02-28,Senegal,Malème Hodar,Arrondissement de Darou Minam 2,0.8090956971308659,0.190904302869134,0
2018-02-28,Senegal,Mbour,Arrondissement de Fissel,0.872196278404361,0.127803721595639,0
2018-02-28,Senegal,Matam,Arrondissement de Ogo,0.9362656434898936,0.0637343565101064,0
2018-02-28,Senegal,Tivaouane,Arrondissement de Niakhène,0.8288496814997504,0.1711503185002496,0
2018-02-28,Senegal,Matam,Arrondissement de Agnam Civol,0.7987769525722399,0.2012230474277601,0
2018-02-28,Senegal,Médina Yoro Foula,Arrondissement de Ndorna,0.9516029287992622,0.0483970712007378,0
2018-02-28,Senegal,Salémata,Arrondissement de Dakateli,0.8909507476990914,0.1090492523009086,0
2018-02-28,Senegal,Kanel,Arrondissement de Wouro Sidy,0.9152780153296398,0.0847219846703601,0
2018-02-28,Senegal,Tivaouane,Arrondissement de Pambal,0.8110618481267682,0.1889381518732318,0
2018-02-28,Senegal,Ranérou Ferlo,Arrondissement de Vélingara,0.8266181416436933,0.1733818583563067,0
2018-02-28,Senegal,Bignona,Arrondissement de Tenghory,0.950554757959438,0.049445242040562,0
2018-02-28,Senegal,Sédhiou,Arrondissement de Djibabouya,0.8432506670658244,0.1567493329341756,0
2018-02-28,Senegal,Tivaouane,Arrondissement de Méouane,0.8420908948448267,0.1579091051551733,0
2018-02-28,Senegal,Sédhiou,Arrondissement de Djiredji,0.8268114044661788,0.1731885955338211,0
2018-02-28,Senegal,Kédougou,Arrondissement de Bandafassi,0.920840260842168,0.0791597391578319,0
2018-02-28,Senegal,Dagana,Arrondissement de Mbane,0.8258178632732074,0.1741821367267926,0
2018-02-28,Senegal,Tambacounda,Arrondissement de Koussanar,0.9353929795458288,0.0646070204541713,0
2018-02-28,Senegal,Koungheul,Arrondissement de Lour Escale,0.9376676043181342,0.0623323956818657,0
2018-02-28,Senegal,Pikine,Arrondissement de Malika,0.9111644001688788,0.0888355998311211,0
2018-02-28,Senegal,Mbour,Arrondissement de Sindia,0.9567547884864605,0.0432452115135396,0
2018-02-28,Senegal,Kaffrine,Arrondissement de Katakel,0.906480455875442,0.093519544124558,0
2018-02-28,Senegal,Sédhiou,Arrondissement de Diendé,0.8579553345583093,0.1420446654416907,0
2018-02-28,Senegal,Kaffrine,Arrondissement de Gniby,0.8911379686076942,0.1088620313923057,0
2018-02-28,Senegal,Kédougou,Arrondissement de Fongolembi,0.8787950340878051,0.1212049659121949,0
2018-02-28,Senegal,Bounkiling,Arrondissement de Diaroumé,0.8917520005161466,0.1082479994838534,0
2018-02-28,Senegal,Bignona,Arrondissement de Sindian,0.9254181746607468,0.0745818253392531,0
2018-02-28,Senegal,Dakar,Arrondissement des Parcelles Assainies,0.7765162850159149,0.2234837149840851,0
2018-02-28,Senegal,Médina Yoro Foula,Arrondissement de Niaming,0.94293991112999,0.0570600888700099,0
2018-02-28,Senegal,Birkilane,Arrondissement de Mabo,0.94293991112999,0.0570600888700099,0
2018-02-28,Senegal,Bounkiling,Arrondissement de Boghal,0.8917520005161466,0.1082479994838534,0
2018-02-28,Senegal,Goudiry,Arrondissement de Boynguel Bamba,0.9390986708611267,0.0609013291388731,0
2018-02-28,Senegal,Dakar,Arrondissement des Almadies,0.8153684889202384,0.1846315110797616,0
2018-02-28,Senegal,Tambacounda,Arrondissement de Makacolibantang,0.9321527643226124,0.0678472356773874,0
2018-02-28,Senegal,Vélingara,Arrondissement de Bonconto,0.9344215475413744,0.0655784524586256,0
2018-02-28,Senegal,Saraya,Arrondissement de Bembou,0.8992771062988694,0.1007228937011306,0
2018-02-28,Senegal,Bambey,Arrondissement de Baba Garage,0.8167087769497338,0.1832912230502662,0
2018-02-28,Senegal,Dakar,Arrondissement de Grand Dakar,0.8536988346785889,0.1463011653214111,0
2018-02-28,Senegal,Dagana,Arrondissement de Ndiaye,0.8482885017644501,0.1517114982355498,0
2018-02-28,Senegal,Bambey,Arrondissement de Lambaye,0.8167087769497338,0.1832912230502662,0
2018-02-28,Senegal,Thiès,Arrondissement de Keur Moussa,0.9193159517657552,0.0806840482342447,0
2018-02-28,Senegal,Thiès,Arrondissement de Notto,0.9234272448723542,0.0765727551276458,0
2018-02-28,Senegal,Goudomp,Arrondissement de Djibanar,0.9593235795477808,0.0406764204522191,0
2018-02-28,Senegal,Bambey,Arrondissement de Ngoye,0.8199995109412399,0.1800004890587601,0
2018-02-28,Senegal,Foundiougne,Arrondissement de Toubacouta,0.8719734869436021,0.1280265130563979,0
2018-02-28,Senegal,Tambacounda,Arrondissement de Missirah,0.9413048025052718,0.0586951974947282,0
2018-02-28,Senegal,Birkilane,Arrondissement de Keur Mboucki,0.9407277254930464,0.0592722745069535,0
2018-02-28,Senegal,Fatick,Arrondissement de Fimela,0.9279857484903836,0.0720142515096164,0
2018-03-31,Senegal,Louga,Arrondissement de Sakal,0.8588552399570134,0.1411447600429866,0
2018-03-31,Senegal,Rufisque,Arrondissement de Diamniadio,0.8042798092616822,0.1957201907383177,0
2018-03-31,Senegal,Linguère,Arrondissement de Dodji,0.778826458623195,0.221173541376805,0
2018-03-31,Senegal,Goudiry,Arrondissement de Koulor,0.951185031474282,0.0488149685257179,0
2018-03-31,Senegal,Médina Yoro Foula,Arrondissement de Ndorna,0.9539023214565407,0.0460976785434593,0
2018-03-31,Senegal,Pikine,Arrondissement de Malika,0.8570499301660534,0.1429500698339466,0
2018-03-31,Senegal,Rufisque,Arrondissement de Jaxaay,0.854175881857387,0.1458241181426129,0
2018-03-31,Senegal,Bakel,Arrondissement de Kéniéba,0.8951827248877628,0.1048172751122371,0
2018-03-31,Senegal,Goudiry,Arrondissement de Bala,0.9425078277222024,0.0574921722777974,0
2018-03-31,Senegal,Bakel,Arrondissement de Moudéry,0.7883585782026126,0.2116414217973873,0
